89																							1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
Bristow et al 2007	incorrect gaze shift vs correct gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	234	fMRI	MNI	12	8	b	SPM2	NaN	-24	-9	75	2.26	NaN	0.05	uncorrected	superior frontal gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	incorrect gaze shift vs correct gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	234	fMRI	MNI	12	8	b	SPM2	NaN	-33	21	0	2.17	NaN	0.05	uncorrected	short insular gyri	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	235	fMRI	MNI	12	8	b	SPM2	NaN	12	-69	54	2.96	NaN	0.05	uncorrected	traverse parietal sulcus/superior parietal gyrus/intra-parietal sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	235	fMRI	MNI	12	8	b	SPM2	NaN	-24	-72	36	2.43	NaN	0.05	uncorrected	intra-parietal sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	235	fMRI	MNI	12	8	b	SPM2	NaN	48	-33	48	2.4	NaN	0.05	uncorrected	supramarginal gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	235	fMRI	MNI	12	8	b	SPM2	NaN	-36	-81	33	1.95	NaN	0.05	uncorrected	angular gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	235	fMRI	MNI	12	8	b	SPM2	NaN	-42	-69	15	1.97	NaN	0.05	uncorrected	horizontal seg of posterior superior temporal sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	235	fMRI	MNI	12	8	b	SPM2	NaN	-36	-81	18	2.69	NaN	0.05	uncorrected	sulcus lunatus/middle occipital gyrus/horizontal seg of posterior superior temporal sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	235	fMRI	MNI	12	8	b	SPM2	NaN	39	-81	24	2.31	NaN	0.05	uncorrected	middle occipital gyrus bw horizontal seg of posterior superior temporal sulcus and lateral occipital sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	235	fMRI	MNI	12	8	b	SPM2	NaN	-42	-69	-3	2.91	NaN	0.05	uncorrected	inferior middle occipital gyrus/lateral occipital sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	235	fMRI	MNI	12	8	b	SPM2	NaN	48	-54	-3	2.57	NaN	0.05	uncorrected	lateral occipital sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	235	fMRI	MNI	12	8	b	SPM2	NaN	-54	9	27	2.55	NaN	0.05	uncorrected	inferior precentral sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	235	fMRI	MNI	12	8	b	SPM2	NaN	-9	-3	6	2.32	NaN	0.05	uncorrected	anterior thalamic nucleus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by incorrect vs correct (p=0.01 uncorrected)	236	fMRI	MNI	12	8	b	SPM2	NaN	12	-69	54	2.96	NaN	0.05	uncorrected	traverse parietal sulcus/superior parietal gyrus/intra-parietal sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by incorrect vs correct (p=0.01 uncorrected)	236	fMRI	MNI	12	8	b	SPM2	NaN	-24	-72	36	2.43	NaN	0.05	uncorrected	intra-parietal sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by incorrect vs correct (p=0.01 uncorrected)	236	fMRI	MNI	12	8	b	SPM2	NaN	51	-33	48	2.45	NaN	0.05	uncorrected	supramarginal gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by incorrect vs correct (p=0.01 uncorrected)	236	fMRI	MNI	12	8	b	SPM2	NaN	45	15	45	2.63	NaN	0.05	uncorrected	middle frontal gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by incorrect vs correct (p=0.01 uncorrected)	236	fMRI	MNI	12	8	b	SPM2	NaN	48	33	30	2.2	NaN	0.05	uncorrected	inferior middle frontal gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by incorrect vs correct (p=0.01 uncorrected)	236	fMRI	MNI	12	8	b	SPM2	NaN	-42	21	27	2.05	NaN	0.05	uncorrected	inferior fronal sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	unsocial gaze shift vs social gaze shift masked by incorrect vs correct (p=0.01 uncorrected)	236	fMRI	MNI	12	8	b	SPM2	NaN	-45	-66	-3	2.11	NaN	0.05	uncorrected	lateral occipital sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	9	30	-12	4.17	NaN	0.001	uncorrected	cingulate gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	-6	33	-9	3.59	NaN	0.001	uncorrected	cingulate gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	-6	63	21	4.05	NaN	0.001	uncorrected	medial superior frontal gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	15	48	21	3.41	NaN	0.001	uncorrected	superior frontal gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	-30	36	-12	3.7	NaN	0.001	uncorrected	posterior orbital gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	-12	45	-15	3.49	NaN	0.001	uncorrected	medial orbital gyrus/olfactory sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	3	60	0	3.49	NaN	0.001	uncorrected	frontopolar gyri	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	-3	42	-21	3.42	NaN	0.001	uncorrected	gyrus rectus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	-33	-15	27	3.31	NaN	0.001	uncorrected	circular insular sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	-66	-24	-6	4.34	NaN	0.001	uncorrected	medial temporal gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	42	-87	0	3.7	NaN	0.001	uncorrected	middle occipital gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	36	-69	-12	3.34	NaN	0.001	uncorrected	fusiform gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	6	-21	18	3.54	NaN	0.001	uncorrected	fornix	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	correct gaze shift vs incorrect gaze shift	237	fMRI	MNI	12	8	b	SPM2	NaN	-9	-33	15	3.8	NaN	0.001	uncorrected	splenium	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	social gaze shift vs unsocial gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	238	fMRI	MNI	12	8	b	SPM2	NaN	-18	-63	3	3.74	NaN	0.05	uncorrected	calcarine sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	social gaze shift vs unsocial gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	238	fMRI	MNI	12	8	b	SPM2	NaN	30	-36	-3	2.8	NaN	0.05	uncorrected	parahippocampal gyrus/hippocampus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	social gaze shift vs unsocial gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	238	fMRI	MNI	12	8	b	SPM2	NaN	-39	42	-15	2.67	NaN	0.05	uncorrected	lateral orbital gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	social gaze shift vs unsocial gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	238	fMRI	MNI	12	8	b	SPM2	NaN	33	39	-9	2.17	NaN	0.05	uncorrected	lateral orbital gyrus/orbital sulcus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	social gaze shift vs unsocial gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	238	fMRI	MNI	12	8	b	SPM2	NaN	-57	-42	-6	2.63	NaN	0.05	uncorrected	middle temporal gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	social gaze shift vs unsocial gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	238	fMRI	MNI	12	8	b	SPM2	NaN	51	-42	0	2.36	NaN	0.05	uncorrected	middle temporal gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	social gaze shift vs unsocial gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	238	fMRI	MNI	12	8	b	SPM2	NaN	-48	-81	3	2.37	NaN	0.05	uncorrected	middle occipital gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	social gaze shift vs unsocial gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	238	fMRI	MNI	12	8	b	SPM2	NaN	48	-75	0	1.99	NaN	0.05	uncorrected	middle occipital gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	social gaze shift vs unsocial gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	238	fMRI	MNI	12	8	b	SPM2	NaN	-48	-81	-6	2.22	NaN	0.05	uncorrected	inferior middle occipital gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Bristow et al 2007	social gaze shift vs unsocial gaze shift masked by gaze shift vs no movement (p=0.01 uncorrected)	238	fMRI	MNI	12	8	b	SPM2	NaN	48	-72	-9	2.41	NaN	0.05	uncorrected	lateral occipital sulcus/inferior middle occipital gyrus	NaN	event	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
